id,sb_id,user_id,org_id,project_id,reviewer_id,accession_number,provenance1,provenance2,designator,side,completeness,measured,dna_sampled,ct_scanned,xray_scanned,clavicle_triage,inventoried,reviewed,external_id,individual_number,inventoried_at,reviewed_at,created_by,updated_by,created_at,updated_at,deleted_at,consolidated_an,isotope_sampled,count,mass,bone_group,bone_group_id
5825,73,1,2,2,,CIL 2003-116,G-22,X-228G,519,Right,Complete,true,false,false,false,false,true,false,,,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:46:00,2018-12-08 17:01:15,,,false,,,,
5746,33,1,2,2,,CIL 2003-116,G-22,X-228E,407,Right,Incomplete,true,true,true,false,false,true,false,,,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:46:00,2018-12-08 17:01:13,,,false,,,,
5615,72,1,2,2,,CIL 2003-116,G-22,X-228B,519,Right,Complete,true,false,false,false,false,true,false,,,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:46:00,2018-12-08 17:01:12,,,false,,,,
4722,32,1,2,2,,CIL 2003-116,G-17,X-264V,401,Right,Complete,true,true,true,false,false,true,false,,,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:45:37,2018-12-08 17:00:50,,,false,,,,
4710,144,1,2,2,,CIL 2003-116,G-17,X-264T,401,Right,Complete,true,true,true,false,false,true,false,,,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:45:37,2018-12-08 17:00:49,,,false,,,,
4672,144,1,2,2,,CIL 2003-116,G-17,X-264O,404,Right,Complete,true,true,true,false,false,true,false,,CIL 2003-116-I-121,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:45:37,2018-12-08 17:00:47,,,false,,,,
4671,144,1,2,2,,CIL 2003-116,G-17,X-264O,403,Left,Incomplete,true,true,true,false,false,true,false,,,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:45:37,2018-12-08 17:00:47,,,false,,,,
4560,33,1,2,2,,CIL 2003-116,G-17,X-264C,402,Right,Complete,true,true,true,false,false,true,false,,,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:45:37,2018-12-08 17:00:40,,,false,,,,
4049,144,1,2,2,,CIL 2003-116,G-14,X-253B,405,Right,Complete,true,true,true,false,false,true,false,,,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:45:37,2018-12-08 17:00:22,,,false,,,,
3941,144,1,2,2,,CIL 2003-116,G-13,X-299P,401,Left,Complete,true,true,true,false,false,true,false,,CIL 2003-116-I-112,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:45:15,2018-12-08 17:00:18,,,false,,,,
3971,144,1,2,2,,CIL 2003-116,G-13,X-299R,404,Right,Complete,true,true,true,false,false,true,false,,,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:45:15,2018-12-08 17:00:18,,,false,,,,
3858,32,1,2,2,,CIL 2003-116,G-13,X-299F,401,Left,Complete,true,true,true,false,false,true,false,,,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:45:15,2018-12-08 17:00:04,,,false,,,,
3838,32,1,2,2,,CIL 2003-116,G-13,X-299D,402,Right,Complete,true,true,true,false,false,true,false,,,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:45:15,2018-12-08 17:00:03,,,false,,,,
1001,170,1,2,2,,CIL 2003-116,G-01,None,1,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1002,170,1,2,2,,CIL 2003-116,G-01,None,2,Right,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1004,32,1,2,2,,CIL 2003-116,G-13,X-299C,405,Left,Incomplete,false,false,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1005,32,1,2,2,,CIL 2003-116,G-13,X-299E,404,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1007,165,1,2,2,,CIL 2003-116,G-01,None,702,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1010,165,1,2,2,,CIL 2003-116,G-01,None,705,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1012,165,1,2,2,,CIL 2003-116,G-01,None,707,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1013,165,1,2,2,,CIL 2003-116,G-01,None,708,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1014,97,1,2,2,,CIL 2003-116,G-01,None,709,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1016,99,1,2,2,,CIL 2003-116,G-01,None,711,Right,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1018,144,1,2,2,,CIL 2003-116,G-13,X-299K,403,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1019,144,1,2,2,,CIL 2003-116,G-13,X-299O,405,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1020,144,1,2,2,,CIL 2003-116,G-13,X-299Q,403,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1021,93,1,2,2,,CIL 2003-116,G-13,X-299S,203,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1022,144,1,2,2,,CIL 2003-116,G-14,X-253B,403,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1023,33,1,2,2,,CIL 2003-116,G-17,X-264B,406,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1024,32,1,2,2,,CIL 2003-116,G-17,X-264I,402,Right,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1025,32,1,2,2,,CIL 2003-116,G-17,X-264M,402,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1026,144,1,2,2,,CIL 2003-116,G-17,X-264N,403,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1027,144,1,2,2,,CIL 2003-116,G-17,X-264N,405,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1028,144,1,2,2,,CIL 2003-116,G-17,X-264S,402,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1029,32,1,2,2,,CIL 2003-116,G-17,X-264U,401,Right,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1030,73,1,2,2,,CIL 2003-116,G-22,X-228A,503,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1031,72,1,2,2,,CIL 2003-116,G-22,X-228B,511,Left,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1032,33,1,2,2,,CIL 2003-116,G-22,X-228E,405,Left,Incomplete,false,true,true,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1033,72,1,2,2,,CIL 2003-116,G-24,X-239D,504,Right,Complete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1034,117,1,2,2,,CIL 2003-116,G-25,X-232G,605,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1035,100,1,2,2,,CIL 2003-116,G-01,X-232C,701,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1036,102,1,2,2,,CIL 2003-116,G-01,X-232C,702,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1037,102,1,2,2,,CIL 2003-116,G-01,X-232C,703,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1039,165,1,2,2,,CIL 2003-116,G-01,X-232C,705,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1040,165,1,2,2,,CIL 2003-116,G-01,X-232C,706,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1041,165,1,2,2,,CIL 2003-116,G-01,X-232C,707,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1017,170,1,2,2,,CIL 2003-116,G-01,X-232C,1,Right,Complete,false,true,false,false,false,true,false,,CIL 2003-116-I-04,,,System,Carrie Legarde,2018-04-29 18:44:27,2018-07-03 21:09:27,,,false,,,,
1009,165,1,2,2,,CIL 2003-116,G-01,None,704,Left,Complete,false,true,false,false,false,true,false,,,,,System,Abby Kindler,2018-04-29 18:44:27,2018-05-22 14:21:46,,,false,,,,
1011,165,1,2,2,,CIL 2003-116,G-01,None,706,Left,Complete,false,true,false,false,false,true,false,,,,,System,Abby Kindler,2018-04-29 18:44:27,2018-05-22 14:21:37,,,false,,,,
1015,97,1,2,2,,CIL 2003-116,G-01,None,710,Right,Complete,false,true,false,false,false,true,false,,,,,System,Abby Kindler,2018-04-29 18:44:27,2018-05-22 14:21:25,,,false,,,,
1038,165,1,2,2,,CIL 2003-116,G-01,X-232C,704,Left,Complete,false,true,false,false,false,true,false,,CIL 2003-116-I-215,,,System,Stephanie Fuehr,2018-04-29 18:44:27,2018-08-23 13:57:49,,,false,,,,
1042,165,1,2,2,,CIL 2003-116,G-01,X-232C,708,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1043,165,1,2,2,,CIL 2003-116,G-01,X-232C,709,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1044,165,1,2,2,,CIL 2003-116,G-01,X-232C,710,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1045,99,1,2,2,,CIL 2003-116,G-01,X-232C,711,Right,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1046,165,1,2,2,,CIL 2003-116,G-01,X-232C,712,Right,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1047,165,1,2,2,,CIL 2003-116,G-01,X-232C,713,Right,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1051,165,1,2,2,,CIL 2003-116,G-01,X-232C,717,Right,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1052,165,1,2,2,,CIL 2003-116,G-01,X-232C,718,Right,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1053,165,1,2,2,,CIL 2003-116,G-01,X-232C,719,Right,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1054,77,1,2,2,,CIL 2003-116,G-25,X-232G,903,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1055,136,1,2,2,,CIL 2003-116,G-01,X-232C,802,Middle,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1056,11,1,2,2,,CIL 2003-116,G-01,X-232C,803,Middle,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1057,127,1,2,2,,CIL 2003-116,G-01,X-232C,804,Middle,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1060,160,1,2,2,,CIL 2003-116,G-01,X-232C,807,Middle,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1061,37,1,2,2,,CIL 2003-116,G-25,X-247A,202,Right,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1062,77,1,2,2,,CIL 2003-116,G-25,X-247B,903,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1064,144,1,2,2,,CIL 2003-116,G-01,X-232C,1000,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1065,150,1,2,2,,CIL 2003-116,G-01,X-232C,1001,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1067,170,1,2,2,,CIL 2003-116,G-01,X-233E,2,Right,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1068,77,1,2,2,,CIL 2003-116,G-25,X-247C,902,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1069,61,1,2,2,,CIL 2003-116,G-25,X-247E,102,Middle,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1070,144,1,2,2,,CIL 2003-116,G-25,X-247F,407,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1071,33,1,2,2,,CIL 2003-116,G-25,X-247F,408,Right,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1072,93,1,2,2,,CIL 2003-116,G-26,X-246B,203,Right,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1073,33,1,2,2,,CIL 2003-116,G-26,X-246E,407,Right,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1074,115,1,2,2,,CIL 2003-116,G-26,X-246E,903,Middle,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1075,32,1,2,2,,CIL 2003-116,G-27,X-184B,402,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1076,144,1,2,2,,CIL 2003-116,G-27,X-184B,407,Right,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1077,77,1,2,2,,CIL 2003-116,G-27,X-184B,904,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1078,32,1,2,2,,CIL 2003-116,G-27,X-184C,405,Left,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1080,37,1,2,2,,CIL 2003-116,G-27,X-184E,203,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1081,117,1,2,2,,CIL 2003-116,G-27,X-184F,604,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1082,117,1,2,2,,CIL 2003-116,G-27,X-184F,605,Unsided,Incomplete,false,false,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1083,102,1,2,2,,CIL 2003-116,G-01,X-233E,701,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1084,165,1,2,2,,CIL 2003-116,G-01,X-233E,702,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1085,165,1,2,2,,CIL 2003-116,G-01,X-233E,703,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1086,165,1,2,2,,CIL 2003-116,G-01,X-233E,704,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1087,165,1,2,2,,CIL 2003-116,G-01,X-233E,705,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1089,165,1,2,2,,CIL 2003-116,G-01,X-233E,707,Left,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1090,94,1,2,2,,CIL 2003-116,G-01,X-233E,708,Right,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1091,165,1,2,2,,CIL 2003-116,G-01,X-233E,709,Right,Complete,false,true,false,false,false,true,false,,,,,System,System,2018-04-29 18:44:27,2018-04-29 18:44:27,,,false,,,,
1895,138,1,2,2,,CIL 2003-116,G-05,X-219E,808,Middle,Complete,false,false,false,false,false,true,false,,CIL 2003-116-I-229,,,System,Nandar Yukyi,2018-04-29 18:44:27,2018-12-17 14:57:17,,,false,,,,
1894,137,1,2,2,,CIL 2003-116,G-05,X-219E,807,Middle,Complete,false,false,false,false,false,true,false,,CIL 2003-116-I-229,,,System,Nandar Yukyi,2018-04-29 18:44:27,2018-12-17 14:57:01,,,false,,,,
1893,136,1,2,2,,CIL 2003-116,G-05,X-219E,806,Middle,Complete,false,false,false,false,false,true,false,,CIL 2003-116-I-229,,,System,Nandar Yukyi,2018-04-29 18:44:27,2018-12-17 14:56:51,,,false,,,,
1892,127,1,2,2,,CIL 2003-116,G-05,X-219E,805,Middle,Complete,false,false,false,false,false,true,false,,CIL 2003-116-I-229,,,System,Nandar Yukyi,2018-04-29 18:44:27,2018-12-17 14:56:15,,,false,,,,
12451,144,1,2,2,,CIL 2003-116,G-43,X-231ABDEFG,416,Right,Complete,true,true,false,false,false,true,false,,CIL 2003-116-I-84,,,System,Audrey Schaefer,2018-04-29 18:48:45,2018-12-17 14:55:42,,,false,,,,
2103,93,1,2,2,,CIL 2003-116,G-05,X-219F,203,Left,Complete,true,true,true,false,false,true,false,,CIL 2003-116-I-229,,,System,Nandar Yukyi,2018-04-29 18:44:52,2018-12-17 14:55:15,,,false,,,,
1891,11,1,2,2,,CIL 2003-116,G-05,X-219E,804,Middle,Complete,false,false,false,false,false,true,false,,CIL 2003-116-I-229,,,System,Nandar Yukyi,2018-04-29 18:44:27,2018-12-17 14:53:20,,,false,,,,
1905,52,1,2,2,,CIL 2003-116,G-05,X-219E,818,Middle,Complete,false,true,false,false,false,true,false,,CIL 2003-116-I-229,,,System,Nandar Yukyi,2018-04-29 18:44:27,2018-12-17 14:52:10,,,false,,,,
1847,18,1,2,2,,CIL 2003-116,G-05,X-219E,101,Middle,Complete,false,true,false,false,false,true,false,,CIL 2003-116-I-229,,,System,Nandar Yukyi,2018-04-29 18:44:27,2018-12-17 14:51:40,,,false,,,,
2006,148,1,2,2,,CIL 2003-116,G-05,X-219D,205,Left,Complete,true,true,true,false,false,true,false,,CIL 2003-116-I-229,,,System,Nandar Yukyi,2018-04-29 18:44:52,2018-12-17 14:50:53,,,false,,,,
12693,32,1,2,2,,CIL 2003-116,G-43,X-242C,401,Left,Complete,true,true,false,false,false,true,false,,CIL 2003-116-I-113,,,System,Lara McCormick,2018-04-29 18:48:45,2018-12-13 18:54:01,,,false,,,,
13043,77,1,2,2,,CIL 2003-116,G-44,X-245C,901,Right,Complete,true,true,false,false,false,true,false,,CIL 2003-116-I-113,,,System,Lara McCormick,2018-04-29 18:49:09,2018-12-13 18:39:42,,,false,,,,
7046,32,1,2,2,,CIL 2003-116,G-26,X-246F,401,Right,Complete,true,true,false,false,false,true,false,,CIL 2003-116-I-113,,,System,Lara McCormick,2018-04-29 18:46:47,2018-12-12 20:25:30,,,false,,,,
4612,117,1,2,2,,CIL 2003-116,G-16,X-259E,601,Left,Complete,true,true,false,false,false,true,false,,CIL 2003-116-I-113,,,System,Lara McCormick,2018-04-29 18:45:37,2018-12-12 20:06:52,,,false,,,,
9060,12,1,2,2,,CIL 2003-116,G-32,X-52E,601,Left,Complete,true,true,false,false,true,true,false,,CIL 2003-116-I-113,,,System,Lara McCormick,2018-04-29 18:47:35,2018-12-12 19:50:11,,,false,,,,
7982,115,1,2,2,,CIL 2003-116,G-28,X-13E,902,Middle,Incomplete,true,false,false,false,false,true,false,,CIL 2003-116-I-112,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:46:47,2018-12-08 17:04:47,,,false,,,,
8362,18,1,2,2,,CIL 2003-116,G-30,X-229B,101,Middle,Complete,true,true,false,true,false,true,false,,CIL 2003-116-I-32,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:47:13,2018-12-08 17:04:46,,,false,,,,
5869,61,1,2,2,,CIL 2003-116,G-23,X-262B,102,Middle,Complete,true,true,false,false,false,true,false,,CIL 2003-116-I-45,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:46:00,2018-12-08 17:04:37,,,false,,,,
7170,18,1,2,2,,CIL 2003-116,G-27,X-184E,102,Middle,Incomplete,true,true,false,false,false,true,false,,CIL 2003-116-I-41,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:46:47,2018-12-08 17:04:33,,,false,,,,
11997,61,1,2,2,,CIL 2003-116,G-41,X-220E,103,Middle,Complete,true,true,false,false,false,true,false,,CIL 2003-116-I-37,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:48:21,2018-12-08 17:04:24,,,false,,,,
13864,144,1,2,2,,CIL 2003-116,G-46,X-241E,405,Right,Complete,true,true,false,false,false,true,false,,,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:49:09,2018-12-08 17:04:16,,,false,,,,
13767,37,1,2,2,,CIL 2003-116,G-46,X-241C,201,Right,Complete,true,true,false,false,false,true,false,,,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:49:09,2018-12-08 17:04:14,,,false,,,,
13567,70,1,2,2,,CIL 2003-116,G-46,X-222C,515,Right,Complete,true,false,false,false,false,true,false,,,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:49:09,2018-12-08 17:04:09,,,false,,,,
13477,117,1,2,2,,CIL 2003-116,G-45,X-257G,601,Left,Complete,true,true,false,false,false,true,false,,,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:49:09,2018-12-08 17:04:07,,,false,,,,
13022,148,1,2,2,,CIL 2003-116,G-44,X-245C,202,Right,Complete,true,true,false,false,false,true,false,,,,,System,App\Console\Commands\SEMeasuredCommand,2018-04-29 18:49:09,2018-12-08 17:03:54,,,false,,,,
